Canonicalized SMILES,Canonicalized Taste,Original Labels,Source,mol,standardised_smiles
COc1ccc(C=CC(=O)c2c(OC)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3OC)cc2OC)cc1OC,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af78eb0>,COc1ccc(C=CC(=O)c2c(OC)cc(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3OC)cc2OC)cc1OC
CC(=O)OC1C(Oc2cc(O)cc3occ(-c4ccc(O)c(O)c4)c(=O)c23)OCC(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af78f20>,CC(=O)OC1C(Oc2cc(O)cc3occ(-c4ccc(O)c(O)c4)c(=O)c23)OCC(O)C1O
CC1OC(Oc2cc(O)cc3occ(-c4ccc(O)c(O)c4)c(=O)c23)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af78f90>,CC1OC(Oc2cc(O)cc3occ(-c4ccc(O)c(O)c4)c(=O)c23)C(O)C(O)C1O
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)cc(O)c1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79000>,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)cc(O)c1O
COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(OC5(CO)OC(CO)C(O)C5O)C(O)C4O)cc3o2)cc(OC)c1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af791c0>,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(OC5(CO)OC(CO)C(O)C5O)C(O)C4O)cc3o2)cc(OC)c1O
COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)cc3o2)cc(OC)c1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79230>,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)cc3o2)cc(OC)c1O
COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3o2)cc(OC)c1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79310>,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3o2)cc(OC)c1OC1OC(CO)C(O)C(O)C1O
COc1cc(-c2cc(=O)c3c(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)cc(O)cc3o2)cc(OC)c1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79380>,COc1cc(-c2cc(=O)c3c(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)cc(O)cc3o2)cc(OC)c1O
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79690>,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1
OCC1OC(O)(COC2OCC(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79850>,OCC1OC(O)(COC2OCC(O)C(O)C2O)C(O)C1O
CC1OC(OC2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CCC23C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af799a0>,CC1OC(OC2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CCC23C)C(O)C(O)C1O
CC1OC(OC2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CCC23C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79a10>,CC1OC(OC2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CCC23C)C(O)C(O)C1O
CC1(C)CC(OC2OCC(O)C(O)C2O)C2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79a80>,CC1(C)CC(OC2OCC(O)C(O)C2O)C2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1
BO[P+]([O-])(OCC1CC(O)C(n2cnc3c(N)ncnc32)O1)OP(=O)(O)OP(=O)(O)O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79bd0>,BO[P+]([O-])(OCC1CC(O)C(n2cnc3c(N)ncnc32)O1)OP(=O)(O)OP(=O)(O)O
CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79c40>,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(O)C1O
COCC1OC(OC2C(CO)OC(O)C(O)C2O)C(OC)C(OC)C1OC,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79e70>,COCC1OC(OC2C(CO)OC(O)C(O)C2O)C(OC)C(OC)C1OC
O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af79fc0>,O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O
O=c1c2c(O)cc(O)cc2oc2c(OC3OC(CO)C(O)C(O)C3O)ccc(O)c12,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7a030>,O=c1c2c(O)cc(O)cc2oc2c(OC3OC(CO)C(O)C(O)C3O)ccc(O)c12
CC1OC(OC2C(O)C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)CO)OC(C(=O)O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7a110>,CC1OC(OC2C(O)C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)CO)OC(C(=O)O)C2O)C(O)C(O)C1O
CC1OC(OC2C(O)C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OC(C(=O)O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7a180>,CC1OC(OC2C(O)C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OC(C(=O)O)C2O)C(O)C(O)C1O
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(OC1OCC(O)C(O)C1O)C2=O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7a340>,COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(OC1OCC(O)C(O)C1O)C2=O
CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(O)C(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OCC(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7a420>,CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(O)C(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OCC(O)C(O)C2O)C(O)C1O
CCCCOCC1OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C2(C)CC3)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7a490>,CCCCOCC1OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C2(C)CC3)C(O)C(O)C1O
COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(OC)c1OC,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7a500>,COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(OC)c1OC
CC1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)c(O)c4O)coc3c2)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7a9d0>,CC1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)c(O)c4O)coc3c2)C(O)C(O)C1O
C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)OC)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7aa40>,C=C1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)OC)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
CC1OC(OC2C(CO)OC(OC3C(C(=O)O)OC(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(=O)C7(C)CCC56C)C4(C)CO)C(O)C3O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7ab20>,CC1OC(OC2C(CO)OC(OC3C(C(=O)O)OC(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(=O)C7(C)CCC56C)C4(C)CO)C(O)C3O)C(O)C2O)C(O)C(O)C1O
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c(OC2OC(CO)C(O)C(O)C2O)c1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7ac70>,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c(OC2OC(CO)C(O)C(O)C2O)c1O
COc1ccc(-c2coc3cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc1OC,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7aea0>,COc1ccc(-c2coc3cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc1OC
COc1ccc(-c2cc(=O)c3c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c(OC)c3o2)cc1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7af10>,COc1ccc(-c2cc(=O)c3c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c(OC)c3o2)cc1
CCCCOC(=O)C1OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b1b0>,CCCCOC(=O)C1OC(OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)CO)C(O)C(O)C1O
COc1ccc(-c2cc(=O)c3c(O)c(OC4OC(CO)C(O)C(O)C4O)c(OC)cc3o2)cc1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b220>,COc1ccc(-c2cc(=O)c3c(O)c(OC4OC(CO)C(O)C(O)C4O)c(OC)cc3o2)cc1O
CC12CCC(C(=O)O)CC1C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(CO)C4CCC3(C)C1(C)CC2,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b290>,CC12CCC(C(=O)O)CC1C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(CO)C4CCC3(C)C1(C)CC2
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)[P+]([O-])(O)O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b300>,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)[P+]([O-])(O)O)C(O)C1O
CCOC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)O)CCC6(C)CCC45C)C3(C)C)OC(C(=O)OC)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b450>,CCOC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)O)CCC6(C)CCC45C)C3(C)C)OC(C(=O)OC)C(O)C2O)C(O)C(O)C1O
COc1ccc(C2CC(=O)c3ccc(OC4OC(CO)C(O)C(O)C4O)c(O)c3O2)cc1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b4c0>,COc1ccc(C2CC(=O)c3ccc(OC4OC(CO)C(O)C(O)C4O)c(O)c3O2)cc1O
COc1ccc(C2CC(=O)c3ccc(OC4OC(COC(C)=O)C(O)C(O)C4O)c(O)c3O2)cc1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b530>,COc1ccc(C2CC(=O)c3ccc(OC4OC(COC(C)=O)C(O)C(O)C4O)c(O)c3O2)cc1O
CC(C)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b680>,CC(C)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
CC1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b6f0>,CC1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(=O)C7(C)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b760>,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(=O)C7(C)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O
CC1(C)OC(CO)C(COC2OC(CO)C(O)C(O)C2O)O1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7b840>,CC1(C)OC(CO)C(COC2OC(CO)C(O)C(O)C2O)O1
OCCC(O)COC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7bb50>,OCCC(O)COC1OC(CO)C(O)C(O)C1O
OCCC(CO)OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7bc30>,OCCC(CO)OC1OC(CO)C(O)C(O)C1O
OCCCC(O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7bdf0>,OCCCC(O)OC1OC(CO)C(O)C(O)C1O
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)F)O1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7be60>,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)F)O1
COc1cc(O)c2c(=O)c3c(OC4OC(CO)C(O)C(O)C4O)c(O)ccc3oc2c1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7bed0>,COc1cc(O)c2c(=O)c3c(OC4OC(CO)C(O)C(O)C4O)c(O)ccc3oc2c1
COc1c(OC2OC(CO)C(O)C(O)C2O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1OC,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c040>,COc1c(OC2OC(CO)C(O)C(O)C2O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1OC
CCOP(=O)(O)OC1C(COP(=O)(O)O)OC(n2cnc3c(N)ncnc32)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c120>,CCOP(=O)(O)OC1C(COP(=O)(O)O)OC(n2cnc3c(N)ncnc32)C1O
NOCCOCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c270>,NOCCOCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
CC(C)OC1CC(O)C(O)C(C)O1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c2e0>,CC(C)OC1CC(O)C(O)C(C)O1
CCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(OC2OC(C)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c510>,CCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)C(OC2OC(C)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O
CCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c580>,CCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O
CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c5f0>,CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O
CCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OCC(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c660>,CCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)C(OC2OCC(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O
CC1OC(OC2C(CO)OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(OC8OC(C)C(O)C(O)C8O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c6d0>,CC1OC(OC2C(CO)OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(OC8OC(C)C(O)C(O)C8O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4)C(O)C2O)C(O)C(O)C1O
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(OC6OC(C)C(O)C(O)C6O)C(O)C5O)CCC34C)C2(C)C)C(O)C(OC2OC(C)C(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c740>,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(OC6OC(C)C(O)C(O)C6O)C(O)C5O)CCC34C)C2(C)C)C(O)C(OC2OC(C)C(O)C(O)C2O)C1O
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)OP(=O)(O)F)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7c9e0>,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)OP(=O)(O)F)C(O)C1O
COC1(CO)OCC(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7ca50>,COC1(CO)OCC(O)C(O)C1OC1OC(CO)C(O)C(O)C1O
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)ccc1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7cf90>,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)ccc1O
COc1cc(O)cc2oc(-c3ccc(O)c(O)c3)c(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c(=O)c12,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7d2a0>,COc1cc(O)cc2oc(-c3ccc(O)c(O)c3)c(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c(=O)c12
COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)c(O)c3o2)ccc1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7d310>,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)c(O)c3o2)ccc1O
CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)O)CC(=O)C5(C)CCC34C)C2(C)C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7d5b0>,CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)O)CC(=O)C5(C)CCC34C)C2(C)C)C(O)C(O)C1O
CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)O)CC(=O)C5(C)CCC34C)C2(C)CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7d620>,CCCCOC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C(=O)O)CC(=O)C5(C)CCC34C)C2(C)CO)C(O)C(O)C1O
CC1(C(=O)O)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7d690>,CC1(C(=O)O)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
CC1(C(=O)O)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7d700>,CC1(C(=O)O)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC4OC(CO)C(O)C(O)C4O)c3o2)cc1O,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7d770>,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC4OC(CO)C(O)C(O)C4O)c3o2)cc1O
OCC1CCC(O)C(OC2C(O)COC2C(O)CO)O1,sweet,sweet-like,flavor_db,<rdkit.Chem.rdchem.Mol object at 0x7c524af7db60>,OCC1CCC(O)C(OC2C(O)COC2C(O)CO)O1
